date,Adj Close,close,high,low,open,volume
2026-02-03 05:45:00+00:00,1446.4000244140625,1446.4000244140625,1454.4000244140625,1443.199951171875,1447.199951171875,1278565
2026-02-03 06:45:00+00:00,1442.800048828125,1442.800048828125,1446.5,1441.0,1446.4000244140625,2018457
2026-02-03 07:45:00+00:00,1442.5,1442.5,1445.800048828125,1438.4000244140625,1442.800048828125,1601489
2026-02-03 08:45:00+00:00,1434.5,1434.5,1445.0,1430.199951171875,1442.0,3635605
2026-02-03 09:45:00+00:00,1438.0999755859375,1438.0999755859375,1441.5,1433.5999755859375,1434.9000244140625,2297057
2026-02-04 03:45:00+00:00,1459.0999755859375,1459.0999755859375,1464.0,1442.0,1442.0,0
2026-02-04 04:45:00+00:00,1452.5,1452.5,1460.0,1451.5,1459.0999755859375,965441
2026-02-04 05:45:00+00:00,1452.5999755859375,1452.5999755859375,1455.0,1448.699951171875,1452.5999755859375,777823
2026-02-04 06:45:00+00:00,1454.9000244140625,1454.9000244140625,1461.5,1451.0999755859375,1452.5,1066823
2026-02-04 07:45:00+00:00,1456.199951171875,1456.199951171875,1458.5,1453.800048828125,1454.9000244140625,652863
2026-02-04 08:45:00+00:00,1456.699951171875,1456.699951171875,1460.699951171875,1450.0999755859375,1456.199951171875,1813211
2026-02-04 09:45:00+00:00,1456.800048828125,1456.800048828125,1457.199951171875,1454.0999755859375,1456.9000244140625,772566
2026-02-05 03:45:00+00:00,1447.699951171875,1447.699951171875,1460.9000244140625,1442.0,1457.4000244140625,0
2026-02-05 04:45:00+00:00,1448.699951171875,1448.699951171875,1451.800048828125,1443.5,1447.300048828125,1299497
2026-02-05 05:45:00+00:00,1444.4000244140625,1444.4000244140625,1449.5,1444.0999755859375,1448.9000244140625,861745
2026-02-05 06:45:00+00:00,1443.800048828125,1443.800048828125,1446.0,1441.800048828125,1444.4000244140625,1149980
2026-02-05 07:45:00+00:00,1441.0,1441.0,1444.699951171875,1439.699951171875,1443.5,1860465
2026-02-05 08:45:00+00:00,1444.5,1444.5,1447.5999755859375,1440.5999755859375,1440.9000244140625,3277139
2026-02-05 09:45:00+00:00,1441.9000244140625,1441.9000244140625,1444.9000244140625,1440.199951171875,1444.5,1314974
2026-02-06 03:45:00+00:00,1437.9000244140625,1437.9000244140625,1444.9000244140625,1433.5,1439.4000244140625,0
2026-02-06 04:45:00+00:00,1447.699951171875,1447.699951171875,1448.800048828125,1437.5,1437.9000244140625,803594
2026-02-06 05:45:00+00:00,1443.0999755859375,1443.0999755859375,1448.5,1441.800048828125,1448.0,484493
2026-02-06 06:45:00+00:00,1440.5,1440.5,1443.4000244140625,1435.0,1443.0999755859375,2397186
2026-02-06 07:45:00+00:00,1442.0,1442.0,1444.199951171875,1438.4000244140625,1440.699951171875,1302392
2026-02-06 08:45:00+00:00,1450.4000244140625,1450.4000244140625,1451.4000244140625,1440.0,1442.0,1684658
2026-02-06 09:45:00+00:00,1450.0,1450.0,1452.699951171875,1447.699951171875,1450.300048828125,653415
2026-02-09 03:45:00+00:00,1458.5,1458.5,1463.699951171875,1453.5,1457.5,0
2026-02-09 04:45:00+00:00,1464.0,1464.0,1465.5,1458.5,1458.5,898092
2026-02-09 05:45:00+00:00,1462.5,1462.5,1465.0,1461.0,1464.0,510978
2026-02-09 06:45:00+00:00,1463.5999755859375,1463.5999755859375,1465.9000244140625,1462.0,1462.300048828125,549170
2026-02-09 07:45:00+00:00,1464.0999755859375,1464.0999755859375,1465.4000244140625,1462.0999755859375,1463.5999755859375,807638
2026-02-09 08:45:00+00:00,1461.5,1461.5,1465.5999755859375,1460.4000244140625,1464.199951171875,1133022
2026-02-09 09:45:00+00:00,1461.5999755859375,1461.5999755859375,1462.5,1460.9000244140625,1461.699951171875,591829
2026-02-10 03:45:00+00:00,1463.0999755859375,1463.0999755859375,1470.0,1463.0999755859375,1467.800048828125,0
2026-02-10 04:45:00+00:00,1465.4000244140625,1465.4000244140625,1466.0,1463.0,1463.0999755859375,444812
2026-02-10 05:45:00+00:00,1459.5999755859375,1459.5999755859375,1466.4000244140625,1458.5,1465.5999755859375,692318
2026-02-10 06:45:00+00:00,1460.0,1460.0,1460.9000244140625,1455.5,1459.9000244140625,1642034
2026-02-10 07:45:00+00:00,1454.9000244140625,1454.9000244140625,1461.300048828125,1452.199951171875,1460.0,1079553
2026-02-10 08:45:00+00:00,1456.5999755859375,1456.5999755859375,1463.300048828125,1454.5999755859375,1455.4000244140625,4048855
2026-02-10 09:45:00+00:00,1458.5,1458.5,1459.0999755859375,1454.4000244140625,1456.699951171875,1430100
2026-02-11 03:45:00+00:00,1458.199951171875,1458.199951171875,1463.699951171875,1454.699951171875,1459.800048828125,0
2026-02-11 04:45:00+00:00,1462.5999755859375,1462.5999755859375,1464.9000244140625,1458.0,1458.199951171875,684843
2026-02-11 05:45:00+00:00,1466.300048828125,1466.300048828125,1466.5999755859375,1459.9000244140625,1462.5999755859375,667263
2026-02-11 06:45:00+00:00,1464.300048828125,1464.300048828125,1466.9000244140625,1461.0999755859375,1466.4000244140625,1296480
2026-02-11 07:45:00+00:00,1466.9000244140625,1466.9000244140625,1467.199951171875,1463.300048828125,1464.199951171875,762169
2026-02-11 08:45:00+00:00,1468.800048828125,1468.800048828125,1469.5,1466.5,1466.800048828125,1786353
2026-02-11 09:45:00+00:00,1468.0,1468.0,1469.9000244140625,1468.0,1468.800048828125,892356
